experiment,arm,seed,outcome,inflation_annual_final,gdp_growth_mean,unemployment_final,approval_final,stability_min,reserves_min,authority_violations,perception_gap_mean,agreements_broken,election_winner,election_turnover
central_bank_independence,independent,20,defeated,20.412974326990984,0.4429535253179302,10.96306076812005,41.53010501089946,31.613856980063265,8243.003602423596,0,0.7055625,0,union_republicana,True
central_bank_independence,independent,21,defeated,26.08299713670712,0.349664654491045,10.931406037818057,45.07445707219675,40.90536285989075,6770.131524254654,0,0.8123333333333334,0,union_republicana,True
central_bank_independence,independent,22,defeated,26.370612150393026,0.13262290339425847,10.91988225688234,44.792915498686824,42.23104677210779,7155.796707407556,0,0.8020625,0,union_republicana,True
central_bank_independence,independent,23,defeated,23.637442677210174,0.957907322060636,10.446414629496445,43.51109443568585,52.21436122600078,8293.579523539762,0,0.5766875,0,union_republicana,True
central_bank_independence,independent,24,defeated,25.8014975785011,0.8932776634654362,10.722257514034792,46.623902594726275,48.64656672033897,8125.1763681714365,0,0.7918125,0,union_republicana,True
central_bank_independence,independent,25,reelected,15.537625201242511,1.2808893965593215,9.708767505173293,28.92015326286751,53.08481617717022,8105.749370287287,0,0.8129375,0,frente_federal,False
central_bank_independence,independent,26,defeated,22.231409728695837,0.28488315517975243,11.342095633142149,43.72377765659789,38.534338501293405,4804.565453978757,0,0.7595833333333334,0,union_republicana,True
central_bank_independence,independent,27,defeated,29.005273007183096,-0.2376527982754765,12.04873395447894,44.1218306969884,41.8526592627032,6414.4331532304095,0,0.797875,0,union_republicana,True
central_bank_independence,independent,28,defeated,14.016806722561581,0.8065854368921553,11.224566852459121,45.0250281882836,44.59058406430549,8209.280241384165,0,0.7401875,0,union_republicana,True
central_bank_independence,independent,29,defeated,91.75393679082701,-0.06803156861131551,12.757359723243587,43.41417423955318,20.567617481530792,0.0,0,0.5939583333333333,0,union_republicana,True
central_bank_independence,independent,30,defeated,31.4302330280001,0.3949050863469947,11.217795389406904,44.61818822660477,46.89214815114554,8128.898171756918,0,0.7948333333333333,0,union_republicana,True
central_bank_independence,independent,31,defeated,21.188307345602865,0.4543489479469434,10.511086803970459,41.548834222048114,42.68940656303972,8209.777150881839,0,0.7599166666666667,0,union_republicana,True
central_bank_independence,independent,32,defeated,20.379555933104566,-0.22220798850560702,11.919533985832574,42.822979455867994,38.991278232396674,4442.536496731494,0,0.8185,0,union_republicana,True
central_bank_independence,independent,33,defeated,24.569949312690653,0.7571812279633673,9.992948733543182,41.76085750649584,49.48972324371127,7093.985169652786,0,0.8105416666666667,0,union_republicana,True
central_bank_independence,independent,34,defeated,28.415090879633098,0.40692213758017665,11.16881876774401,47.136130915448184,45.68420605766131,1454.159436312753,0,0.8140625,0,union_republicana,True
central_bank_independence,independent,35,defeated,34.83172967345875,0.2602055592856333,12.184754500953897,46.150884123185065,34.1989596904748,1901.5574948945077,0,0.7176875,0,union_republicana,True
central_bank_independence,independent,36,defeated,32.4017675600706,0.47024236272129566,10.782496713949726,44.236637197891866,42.037156006961496,6120.823849111238,0,0.7882708333333334,0,union_republicana,True
central_bank_independence,independent,37,defeated,26.823654333545257,0.7893296272849464,9.928468060052564,43.30408977237348,45.815077492060915,8163.118119000066,0,0.8193958333333333,0,union_republicana,True
central_bank_independence,independent,38,defeated,84.56415474487322,-0.8510487296231007,13.958271747738936,46.68719066050214,18.786337952060045,407.62802074048136,0,0.533625,0,union_republicana,True
central_bank_independence,independent,39,defeated,25.192522883979596,0.18732629963150987,11.799205975820273,46.87373338063719,40.14606307149549,5501.933788999805,0,0.8178958333333334,0,union_republicana,True
central_bank_independence,independent,40,defeated,19.06046124123817,0.5736923898703318,10.666212202768824,43.01312016193381,50.08484455174009,5206.253320820383,0,0.8270208333333333,0,union_republicana,True
central_bank_independence,independent,41,defeated,41.84655690483496,0.5600921443215936,11.323622477310005,45.20384490021209,43.70768817428886,8155.516947534728,0,0.7628958333333333,0,union_republicana,True
central_bank_independence,independent,42,defeated,24.892728801850428,0.17856250430550302,11.472344760613623,44.95542133210935,41.26556030832929,8168.761026220351,0,0.8039375,0,union_republicana,True
central_bank_independence,independent,43,reelected,21.07405803758351,1.095492314567007,9.396477732774628,29.97189692748724,48.19085661194603,8275.47064505794,0,0.7767916666666667,0,frente_federal,False
central_bank_independence,independent,44,defeated,21.06102482889205,-0.9119622508075422,13.702323678723024,46.21999975290799,37.23569161155404,8127.254088675564,0,0.8175833333333333,0,union_republicana,True
central_bank_independence,independent,45,defeated,31.573760132547555,-0.4671745377101516,12.395446131008347,45.09152017543035,42.07908812752704,6943.845296445839,0,0.8402708333333333,0,union_republicana,True
central_bank_independence,independent,46,defeated,16.53826444509412,0.467467537494678,10.953434210173116,40.45928780459643,47.7325370295232,8216.513967744482,0,0.7761458333333333,0,union_republicana,True
central_bank_independence,independent,47,defeated,19.280967420770455,0.4874519027271631,10.733605489233287,41.04640604624443,50.80279286644253,8154.762108516003,0,0.7959166666666666,0,union_republicana,True
central_bank_independence,independent,48,defeated,15.340725027200053,0.6334961075109149,10.724492776226073,42.99004200546339,48.63455152788274,6567.643625197527,0,0.7108125,0,union_republicana,True
central_bank_independence,independent,49,defeated,16.38566971999196,0.7179335949637784,10.525857338585377,41.14220387237018,53.263519877431776,8242.88517630506,0,0.829,0,union_republicana,True
