experiment,arm,seed,outcome,inflation_annual_final,gdp_growth_mean,unemployment_final,approval_final,stability_min,reserves_min,authority_violations,perception_gap_mean,agreements_broken,election_winner,election_turnover
fiscal_rule,base__c_f=0.12__primary_spending=27,8,hyperinflation,1240.0786476439641,2.821142818152716,7.939093557754685,0.0,15.047048478773862,0.0,0,-0.1173030303030303,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,9,hyperinflation,1576.3636309133656,4.097681048451242,6.104313075002035,0.0,11.395060140287372,0.0,0,-0.1341142857142857,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,10,collapse,1247.173983149804,3.7564406277635665,6.981592209680951,0.0,9.219553545083622,0.0,0,-0.05777499999999999,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,11,hyperinflation,1081.4176241276814,4.655913375721861,5.319452146806085,0.0,16.69728453203693,0.0,0,0.08419512195121953,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,12,hyperinflation,1048.8470908964462,4.60670348293376,4.908126704614482,0.0,13.595623921652571,0.0,0,0.11480487804878048,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,13,hyperinflation,1539.9066921792314,3.6426592923770937,6.585820698202986,0.0,15.26707731162717,0.0,0,-0.22378787878787879,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,14,collapse,717.4517139666012,4.050216011587785,5.828929355353958,0.0,10.851882138226006,2917.7511151007548,0,0.09727906976744186,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,15,hyperinflation,1351.2927705482637,4.676648120173077,5.099039992325321,0.0,17.861263055098316,0.0,0,-0.08832352941176472,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,16,hyperinflation,1052.673197681388,4.528924663283545,4.98313936416943,0.0,12.221099851439691,0.0,0,0.13642222222222222,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,17,hyperinflation,1028.3187043727542,4.338358448717929,5.552173514399254,0.0,19.168955977222677,0.0,0,-0.2605862068965517,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,18,defeated,466.5906654420215,4.478965572015112,5.2359928525713135,43.57313856725345,22.763819557553955,4756.030209802483,0,0.2994791666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=27,19,hyperinflation,1043.1635338304327,4.643394899711389,5.3648910799733915,0.0,17.85045955565396,0.0,0,-0.25206249999999997,0,,
fiscal_rule,base__c_f=0.16__primary_spending=23,0,defeated,17.847031678715265,-1.6818130238331956,14.291106534387755,44.97705706577257,38.623954904874864,8196.33596077652,0,0.702375,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,1,defeated,24.67837650966289,-1.3654700671212896,13.848622445709864,43.300732348871136,38.675156254713926,6732.8726944815435,0,0.6436666666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,2,defeated,15.995131960208674,-1.675035241867674,13.913651762529955,46.34548089978716,40.70566545460106,8310.347195549552,0,0.74725,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,3,defeated,33.78757621124999,-0.589961791475611,13.14605458850188,46.36434377591925,39.812371667973274,4882.709493412597,0,0.7652291666666666,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,4,defeated,13.869502999301343,-2.022674733358509,15.282771315825167,47.02022177521449,38.00317648974349,8189.424337989678,0,0.770875,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,5,defeated,14.837694997067597,-1.5077064006125172,14.480258127901092,45.06052414323355,41.98498205284537,5423.104329089014,0,0.7985,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,6,defeated,16.49364039462313,-1.047674874211877,13.134272872810959,43.18834840489861,38.19770705541002,7964.215254546028,0,0.8508333333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,7,defeated,8.309537489423935,-2.2177919428846953,15.746544223637049,47.137540294187076,41.03778159577867,8172.318655380892,0,0.7345833333333334,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,8,defeated,18.08766030095019,-1.5730989280512027,14.28215016176676,44.4934677142292,42.471099518734576,7405.289217071143,0,0.8288958333333334,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,9,defeated,13.1821728272989,-1.9252730503018247,14.789222779333484,44.46288832273219,29.878766362161343,7808.906210873099,0,0.8345833333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,10,defeated,21.417004413073613,-2.2125300336693448,15.488505485349569,45.44521483547904,32.77017789108807,8088.76073483255,0,0.7256458333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,11,defeated,19.474018704100615,-1.9310642238204405,14.758787503511059,42.96121458959132,41.46858471890718,7935.19526607423,0,0.7230208333333333,0,union_republicana,True
